TAZ,Poly,Area,Weight,GenEdge,PedEdge
-4065,-362198,2445,0.014438237413045788,-362448#4,-363455#0
-4065,-364489,1164,0.0068736639463334555,-361911,-361911
-4065,-363940,515,0.003041182931582242,--361785#4,--361785#4
-4065,-363218,242,0.0014290607173648594,-362592#2,-362592#2
-4065,-360848,214,0.0012637148492399995,-362592#1,-362592#1
-4065,-362168,289,0.0017066055674315882,--363246#1,--363246#1
-4065,-362145,1357,0.00801336939447981,-363304#2,-363304#2
-4065,-363058,241,0.0014231555077889714,--364146#0,--364146#0
-4065,-363561,15494,0.09149531716880632,-363737#5,-363737#5
-4065,-364877,183,0.0010806533523874762,--363246#0,--363246#0
-4065,-363059,987,0.005828441851401306,-363492#2,-363492#2
-4065,-363742,759,0.0044820540680988764,-363783,--363978
-4065,-361887,233,0.0013759138311818687,--363278,--363278
-4065,-362266,1489,0.008792857058497005,--364033#0,--364033#0
